proy.id,predio,localidad,rodal,conglomerado,huso,datum,x.utm,y.utm,parc,cuadrante,narb,esp,dens,dap,htot,hcc,dw.bark,dwe.tr.nobark,dw.stem,dw.branches,dw.leaves,dw.total,gw.bark,gw.stem,gw.branches,gw.leaves,gw.total,coef.redu.bark,coef.redu.stem,coef.redu.branches,coef.redu.leaves,coef.redu.total,p.dw.bark,p.dw.stem,p.dw.branches,p.dw.leaves,p.dw.total,wd
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,74,nn,,34.15,22.22,13,,,669.92,88.68156,24.868008,783.469568,,,,,,,,,,,,85.50683107,11.31908164,3.174087293,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,100,nn,,14.95,22.72,17.4,,,104.3977223,3.4664082,0.978722204,108.8428527,,,,,,,,,,,,95.91601075,3.184782568,0.899206681,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,130,nn,,26.35,21.72,14.4,,,350.9743309,45.05386054,9.473623124,405.5018146,,,,,,,,,,,,86.55308516,11.11064339,2.33627145,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,44,nn,,19.45,18.64,6.2,,,179.4252327,28.19517489,10.32552157,217.9459292,,,,,,,,,,,,82.32557194,12.93677519,4.737652872,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,51,nn,,29.65,21.32,15.1,,,396.5114456,44.47170508,17.3124098,458.2955605,,,,,,,,,,,,86.51871844,9.703717189,3.77756437,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,56,nn,,18.6,20.15,15.6,,,153.2205705,8.605542417,6.991560283,168.8176732,,,,,,,,,,,,90.76097757,5.097536445,4.141485989,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,62,nn,,39.65,24.03,12,,,918.7278539,84.32204751,69.33218884,1072.38209,,,,,,,,,,,,85.67168943,7.86306003,6.465250536,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,68,nn,,30.9,22.86,13.8,,,328.6522018,65.51420657,16.64399747,410.8104059,,,,,,,,,,,,80.00094378,15.94755285,4.051503378,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,82,nn,,11.6,19.26,14.8,,,66.34339539,4.830059268,1.363952336,72.53740699,,,,,,,,,,,,91.46094152,6.658715093,1.880343388,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,87,nn,,20.1,21.65,16.4,,,226.2751162,28.37971131,6.688662732,261.3434903,,,,,,,,,,,,86.58150084,10.85916136,2.559337799,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,21,dw,,18.5,19.85,14.6,,,141.68,6.09606,4.999701274,152.7757613,,,,,,,,,,,,92.73722403,3.99020103,3.272574938,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,35,dw,,31.7,19.2,9.5,,,260.5124286,56.0430247,12.77140971,329.326863,,,,,,,,,,,,79.10451829,17.0174471,3.878034604,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,52,dw,,40.61,20.86,12.15,,,554.84,90.3474,18.44208,663.62948,,,,,,,,,,,,83.60689462,13.61413299,2.778972387,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,77,dw,,8.05,13.31,8.15,,,27.85822542,1.60096793,0.831715391,30.29090874,,,,,,,,,,,,91.96893252,5.285308352,2.745759126,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,82,dw,,13.65,14.25,5,,,55.15186751,19.14224781,2.678906781,76.9730221,,,,,,,,,,,,71.65090574,24.86877517,3.480319088,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,90,dw,,22.1,19.35,9.9,,,150.6751678,20.4709754,4.596047342,175.7421906,,,,,,,,,,,,85.73647986,11.64829876,2.615221381,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,7,dw,,13.5,16.75,12.1,,,50.29391175,5.272752974,0.990473691,56.55713841,,,,,,,,,,,,88.92584236,9.322877927,1.751279713,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,28,dw,,14.7,14.73,8.7,,,57.48720788,2.486258104,1.24436055,61.21782653,,,,,,,,,,,,93.90599297,4.061330244,2.032676789,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,43,dw,,44.8,21.06,8.9,,,548.6805481,31.47633,8.483022716,588.6399008,,,,,,,,,,,,93.21157933,5.347298061,1.441122612,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,46,dw,,6.35,6.6,5.5,,,7.256992037,0.824002436,1.080980497,9.16197497,,,,,,,,,,,,79.20772607,8.993720667,11.79855326,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,128,dw,,27.3,18.8,5,,,228.826334,32.85726862,5.304837463,266.9884401,,,,,,,,,,,,85.70645752,12.30662594,1.986916536,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,24,dw,,19.15,14.42,11.85,,,89.22283438,2.877633,0.753161753,92.85362913,,,,,,,,,,,,96.08976538,3.099106655,0.811127966,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,57,dw,,33.3,22.3,11.8,,,344.8857789,21.33788929,14.32969217,380.5533604,,,,,,,,,,,,90.62744278,5.607068944,3.765488277,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,60,dw,,7.55,11.46,5.3,,,16.69735139,0.926535714,0.357446284,17.98133339,,,,,,,,,,,,92.85936159,5.152764225,1.987874184,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,3,pn,,15.7,12.83,2.3,,,56.58168839,9.2526,2.683975,68.51826339,,,,,,,,,,,,82.57898783,13.50384488,3.917167288,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,4,pn,,46.55,21,10.5,,,878.6351466,260.2614,47.161275,1186.057822,,,,,,,,,,,,74.08029614,21.94339899,3.976304877,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,5,pn,,31.85,17.95,5.6,,,413.7418626,98.81033905,27.54509076,540.0972924,,,,,,,,,,,,76.60506142,18.29491472,5.100023856,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,115,pn,,13.75,14.17,5.95,,,62.79412352,8.975824789,2.90526036,74.67520866,,,,,,,,,,,,84.08965256,12.01981883,3.890528614,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,0,pn,,36.7,15.18,3.8,,,292.3325578,111.5253935,14.14515707,418.0031084,,,,,,,,,,,,69.93549854,26.68051775,3.383983705,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,8,pn,,17.95,13.5,5,,,79.63290231,24.3597926,2.482584211,106.4752791,,,,,,,,,,,,74.79003856,22.87835524,2.331606201,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,20,pn,,7.9,10.68,7.5,,,14.58,2.070426664,0.851919049,17.50234571,,,,,,,,,,,,83.3031197,11.82942388,4.867456412,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,27,pn,,12.5,14.25,6.65,,,46.89363144,15.78752806,3.470391163,66.15155066,,,,,,,,,,,,70.88818171,23.86569612,5.246122167,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,62,pn,,22.85,15.65,5.6,,,172.5900451,57.80253831,13.8943969,244.2869804,,,,,,,,,,,,70.65052951,23.66173515,5.687735334,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,97,pn,,55,19.1,3.7,,,889.7902289,159.1199017,34.88422826,1083.794359,,,,,,,,,,,,82.09954422,14.68174294,3.218712847,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,102,pn,,44.4,19.35,7.5,,,715.7730627,191.0494552,32.21425192,939.0367699,,,,,,,,,,,,76.2241784,20.34525818,3.430563419,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,111,pn,,31.1,17.6,5.4,,,339.935218,117.5227729,22.94218453,480.4001755,,,,,,,,,,,,70.76084385,24.46351582,4.77564033,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,9,pn,,9.7,10.75,2.8,,,28.13039735,5.012024172,2.359457856,35.50187938,,,,,,,,,,,,79.23636112,14.11763056,6.646008317,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,49,pn,,6.6,6.85,2.7,,,7.062357143,2.566379926,1.457015,11.08575207,,,,,,,,,,,,63.70661277,23.15025548,13.14313175,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,83,pn,,10.95,10.8,5.25,,,26.8474859,5.426270034,2.311377373,34.58513331,,,,,,,,,,,,77.62724423,15.68960277,6.683152996,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,1,pn,,6.2,6.57,3.7,,,7.451939538,2.410417683,1.237778439,11.10013566,,,,,,,,,,,,67.13376995,21.71520923,11.15102082,100,
54,chaihuin,,,,18,WGS84,628104.4,5574865.2,,,80,pn,,5,5.35,3.8,,,4.183891004,0.829308637,0.893593758,5.906793398,,,,,,,,,,,,70.83184939,14.0399127,15.12823791,100,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,150,nob,461.4,66,36.8,,165,2407,2572,630,72,3275,,,,,,,,,,,,,,,,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,151,nob,461.4,38.9,35.45,,57,633,690,125,8,823,,,,,,,,,,,,,,,,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,153,nob,461.4,58,39.3,,122,1754,1876,279,26,2180,,,,,,,,,,,,,,,,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,154,nob,461.4,28.8,26.3,,30,377,407,21,3,431,,,,,,,,,,,,,,,,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,155,nob,461.4,24.2,26.85,,21,249,270,11,2,283,,,,,,,,,,,,,,,,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,156,nob,461.4,17.4,22.55,,11,112,123,23,2,148,,,,,,,,,,,,,,,,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,158,nob,461.4,61.5,41.3,,124,3108,3232,560,43,3836,,,,,,,,,,,,,,,,
70,florDelLago,,,,18,WGS84,750692.4,5661488.5,,,160,nob,461.4,22.2,23.74,,17,219,236,17,3,254,,,,,,,,,,,,,,,,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,1,nob,461.4,16.25,18.45,13.2,,,118.0915699,5.976758,1.426824,125.4951519,,,,,,,,,,,,94.10050357,4.762540952,1.136955475,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,8,nob,461.4,22.05,14.1,9.9,,,179.064462,15.48697386,1.094385714,195.6458216,,,,,,,,,,,,91.52480772,7.915821424,0.55937086,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,12,nob,461.4,31.45,24.95,13.5,,,521.944035,38.022253,4.619671875,564.5859598,,,,,,,,,,,,92.44722187,6.734537467,0.818240658,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,26,nob,461.4,31.65,22.21,10.2,,,615.0444296,113.35886,4.75608,733.1593696,,,,,,,,,,,,83.88959551,15.46169424,0.648710253,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,35,nob,461.4,20.2,18.71,14,,,166.8995032,8.827358,1.426824,177.1536852,,,,,,,,,,,,94.21170269,4.982881385,0.80541593,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,38,nob,461.4,44.25,26.81,12,,,904.1733293,141.133206,9.987768,1055.294303,,,,,,,,,,,,85.67973185,13.3738243,0.946443847,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,53,nob,461.4,47.6,26.2,11.9,,,1155.018431,95.88815587,13.92852,1264.835107,,,,,,,,,,,,91.31770812,7.581079567,1.101212318,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,38,nob,461.4,15.4,17.48,12,,,61.8556,28.781558,1.426824,92.063982,,,,,,,,,,,,67.18762176,31.26256042,1.549817821,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,40,nob,461.4,23.35,22.3,12,,,261.9023123,14.329016,2.853648,279.0849763,,,,,,,,,,,,93.84321427,5.134284256,1.022501475,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,41,nob,461.4,32.6,20.96,11.7,,,461.6687511,43.039309,3.091452,507.7995121,,,,,,,,,,,,90.91555626,8.475649931,0.608793811,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,13,nob,461.4,51,24.8,12.5,,,1208.978312,221.3879265,17.72125427,1448.087493,,,,,,,,,,,,83.48793275,15.28829767,1.223769583,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,21,nob,461.4,44.95,26.78,13,,,1059.231401,149.1728366,9.545940128,1217.950178,,,,,,,,,,,,86.96836869,12.24786032,0.783770987,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,22,nob,461.4,72.35,26.4,9.7,,,2732.602076,289.1879264,15.6658551,3037.455857,,,,,,,,,,,,89.96351566,9.520728531,0.515755811,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,19,nob,461.4,42.3,26.76,15.8,,,1165.225265,142.241792,11.756592,1319.223649,,,,,,,,,,,,88.3265901,10.78223485,0.891175049,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,41,nob,461.4,33.1,24.45,14.5,,,558.2732,64.4336,6.123225,628.830025,,,,,,,,,,,,88.77966665,10.24658452,0.973748828,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,74,nob,461.4,5.95,8.58,3.4,,,13.09931977,2.5889248,0.2854125,15.97365707,,,,,,,,,,,,82.00576557,16.20746451,1.786769922,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,94,nob,461.4,33.7,24.62,14.4,,,641.3922551,55.844096,5.878296,703.1146471,,,,,,,,,,,,91.22157499,7.942388376,0.83603663,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,18,nob,461.4,43.25,27.95,18.4,,,865.2983311,67.37847306,7.741051462,940.4178557,,,,,,,,,,,,92.01211205,7.164737745,0.8231502,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,19,nob,461.4,5.3,7,2.1,,,12.0234127,1.039808,0.526366791,13.58958749,,,,,,,,,,,,88.47518519,7.651505248,3.873309557,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,22,nob,461.4,9.1,9.92,1.6,,,20.88147773,5.36858534,1.971916762,28.22197984,,,,,,,,,,,,73.99012349,19.02270986,6.987166648,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,33,nal,506.7,13.6,13.47,9,,,62.3426666,1.9512306,0.82922295,65.12312015,,,,,,,,,,,,95.73046632,2.996217926,1.273315757,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,37,nal,506.7,22.25,16.74,8.8,,,122.0057518,13.095302,2.7640765,137.8651303,,,,,,,,,,,,88.49645413,9.498632447,2.004913421,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,48,nal,506.7,27.4,17.7,17,,,285.7471895,18.4537122,3.04048415,307.2413858,,,,,,,,,,,,93.00413377,6.006258613,0.989607615,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,49,nal,506.7,39.5,25.2,5.2,,,809.9988,85.9631366,9.12145245,905.0833891,,,,,,,,,,,,89.49438359,9.497813974,1.007802437,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,17,nal,506.7,37.5,23.54,9.95,,,656.1939552,80.11591402,8.555085136,744.8649544,,,,,,,,,,,,88.09569458,10.75576365,1.148541771,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,42,nal,506.7,29.1,21,10.2,,,351.4287316,22.982102,2.7640765,377.1749101,,,,,,,,,,,,93.1739419,6.093221311,0.732836789,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,49,nal,506.7,50.35,23.15,8.1,,,881.5182464,222.2225364,11.9436694,1115.684452,,,,,,,,,,,,79.01143058,19.91804546,1.070523962,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,51,nal,506.7,24.3,21.49,11.5,,,280.407578,28.35183334,3.357615207,312.1170265,,,,,,,,,,,,89.84052588,9.083718903,1.075755221,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,7,nal,506.7,24.2,17.67,7.1,,,215.6970418,61.413506,8.2922295,285.4027773,,,,,,,,,,,,75.57636399,21.51818794,2.905448075,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,51,nal,506.7,35.9,24.58,12.5,,,616.3435551,73.4746958,8.01582185,697.8340728,,,,,,,,,,,,88.32236475,10.52896364,1.148671606,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,53,nal,506.7,48.5,24.4,11.6,,,871.4921898,149.6021975,14.99818447,1036.092572,,,,,,,,,,,,84.11335179,14.43907635,1.447571856,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,1,nal,506.7,24.25,21.15,10,,,252.6669,24.970716,4.285316,281.922932,,,,,,,,,,,,89.62268454,8.857284444,1.520031013,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,2,nal,506.7,11.15,13.42,2.15,,,36.37304066,4.328865,1.703265,42.40517066,,,,,,,,,,,,85.77501303,10.20834236,4.016644606,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,3,nal,506.7,11,9.38,4.15,,,31.65176098,6.53127,1.53047,39.71350098,,,,,,,,,,,,79.70025356,16.44596885,3.853777587,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,4,nal,506.7,5.45,5.75,2.1,,,4.969128989,1.989759,0.281409,7.240296989,,,,,,,,,,,,68.631563,27.4817318,3.886705206,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,5,nal,506.7,6.7,7.35,2.9,,,12.49022031,3.9866062,0.7040162,17.18084271,,,,,,,,,,,,72.69853126,23.20378731,4.097681424,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,6,nal,506.7,18.45,20.6,6,,,153.4318411,15.664922,3.979222,173.0759851,,,,,,,,,,,,88.64998862,9.050892873,2.299118504,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,7,nal,506.7,17.35,17.31,3.25,,,110.6632073,14.966228,3.673128,129.3025633,,,,,,,,,,,,85.58469723,11.57457951,2.840723266,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,8,nal,506.7,25.5,23.26,7.7,,,275.1654287,28.008516,4.285316,307.4592607,,,,,,,,,,,,89.49654926,9.109667388,1.393783355,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,9,nal,506.7,33.4,23.93,14.7,,,464.5521043,57.829586,5.815786,528.1974763,,,,,,,,,,,,87.9504589,10.94847829,1.101062815,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,20,nal,506.7,40.65,27.9,12.4,,,844.3977758,111.5623569,11.35728531,967.3174181,,,,,,,,,,,,87.29272936,11.53316945,1.174101189,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,31,nal,506.7,64.5,27.48,10.4,,,1798.105352,386.4576886,36.11149986,2220.674541,,,,,,,,,,,,80.97113374,17.40271622,1.626150037,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,37,nal,506.7,47,28,15.5,,,1101.241217,168.5309167,23.74503184,1293.517166,,,,,,,,,,,,85.13541578,13.02888908,1.835695147,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,42,nal,506.7,27.45,26.65,18.6,,,416.9432194,30.54312792,4.624518416,452.1108658,,,,,,,,,,,,92.22145518,6.755672167,1.022872655,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,48,nal,506.7,10.45,14.35,3.1,,,34.67950931,150.9520397,1.2524868,40.40465031,,,,,,,,,,,,85.83048992,373.6006586,3.099858037,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,75,nal,506.7,30.5,22.16,8.65,,,471.9627,25.502331,3.349674,500.814705,,,,,,,,,,,,94.23898605,5.092168969,0.668844977,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,82,nal,506.7,25.45,21.23,5.5,,,259.1837717,39.430644,7.573176,306.1875917,,,,,,,,,,,,84.64868555,12.87793662,2.473377827,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,85,nal,506.7,29.1,24.7,10.35,,,352.0628175,28.75902526,9.074923483,389.8967662,,,,,,,,,,,,90.29641895,7.376061498,2.327519556,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,107,nal,506.7,4.9,7,1.52,,,7.15095,1.2480295,0.509733,8.9087125,,,,,,,,,,,,80.2691747,14.00908942,5.721735885,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,108,nal,506.7,7.6,8.36,2.9,,,12.75965888,2.263460939,0.724710467,15.74783029,,,,,,,,,,,,81.02486913,14.3731606,4.601970262,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,10,nal,506.7,5.65,6.87,1.65,,,4.071755289,1.544215,0.72819,6.344160289,,,,,,,,,,,,64.18115406,24.34073116,11.47811478,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,38,nal,506.7,40.6,26.5,13.8,,,761.1060655,70.86226415,16.81979798,848.7881276,,,,,,,,,,,,89.66973509,8.348639884,1.981625029,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,44,nal,506.7,32.75,24.52,6.8,,,456.0717,56.786608,9.320832,522.17914,,,,,,,,,,,,87.34008409,10.87492848,1.784987428,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,11,nal,506.7,65.5,29.24,8.3,,,2182.117216,254.2582321,35.68364153,2472.059089,,,,,,,,,,,,88.27124016,10.28528133,1.443478503,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,15,nal,506.7,19.6,17.97,9.9,,,154.1960089,19.83301224,7.068027018,181.0970482,,,,,,,,,,,,85.14551202,10.95159332,3.902894658,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,29,nal,506.7,25.75,22.1,7.1,,,306.8145309,101.86756,8.657170732,417.3392616,,,,,,,,,,,,73.51681452,24.40881301,2.074372466,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,32,nal,506.7,34.55,23.6,8,,,569.9572,127.79012,20.82172214,718.5690421,,,,,,,,,,,,79.31836283,17.78397238,2.897664792,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,17,ga,,13.5,10.78,5.1,,,38.76189992,5.00072868,2.02914586,45.79177446,,,,,,,,,,,,84.64817181,10.92058288,4.431245315,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,21,ga,,7.35,9.6,4.2,,,14.82809864,1.697072648,1.486561584,18.01173287,,,,,,,,,,,,82.3246644,9.422039845,8.253295751,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,28,ga,,5.85,5.58,1.5,,,5.873258929,2.11192248,0.57975596,8.564937369,,,,,,,,,,,,68.5732852,24.6577691,6.768945703,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,34,ga,,8.9,10.18,3.7,,,16.32147411,3.725732712,1.101536324,21.14874315,,,,,,,,,,,,77.17467652,17.61680439,5.20851909,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,9,ga,,22.3,14.39,5.2,,,167.4081375,39.92740464,10.43560728,217.7711494,,,,,,,,,,,,76.87342329,18.33457037,4.792006337,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,31,ga,,16.55,14.15,4.2,,,65.4994806,8.76597984,4.63804768,78.90350812,,,,,,,,,,,,83.01212729,11.10974664,5.878126068,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,25,ga,,5.15,4.93,2,,,2.718784556,0.674964875,0.614590375,4.008339806,,,,,,,,,,,,67.8281954,16.83901335,15.33279125,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,37,ga,,5.9,6.38,2.7,,,6.402735796,0.557697232,0.795939285,7.756372313,,,,,,,,,,,,82.54807193,7.190181305,10.26174676,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,13,ga,,7.85,6.38,2.1,,,7.322891933,1.358097,1.735314,10.41630293,,,,,,,,,,,,70.3022174,13.03818647,16.65959613,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,18,ga,,26.3,12.06,2.4,,,132.2380191,63.19834294,14.25461538,209.6909774,,,,,,,,,,,,63.06328519,30.13879935,6.797915465,100,
54,jauja,,,,18,WGS84,722185.5,5781908.1,,,19,ga,,5.8,6.8,3,,,8.198181818,2.220240157,0.743389919,11.16181189,,,,,,,,,,,,73.44848575,19.89139558,6.660118676,100,
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,2,aa,,113.7,27.35,,734,7216,7950,1833,857,10640,,,,,,,,,,,,,,,,503
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,3,aa,,87.6,23.14,,257,3327,3584,794,588,4966,,,,,,,,,,,,,,,,538
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,4,aa,,94.7,21.95,,323,4162,4485,1611,981,7077,,,,,,,,,,,,,,,,522
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,6,aa,,126.4,24.76,,493,8264,8757,2886,1278,12921,,,,,,,,,,,,,,,,458
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,10,aa,,75.5,26.45,,329,2808,3137,296,225,3658,,,,,,,,,,,,,,,,462
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,11,aa,,94.2,24.4,,431,3150,3581,282,388,4251,,,,,,,,,,,,,,,,571
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,12,aa,,76.2,21.22,,228,2657,2885,441,607,3933,,,,,,,,,,,,,,,,556
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,13,aa,,72.2,15.5,,137,1380,1517,641,491,2650,,,,,,,,,,,,,,,,520
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,14,aa,,25,6.9,,10,95,105,46,64,215,,,,,,,,,,,,,,,,573
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,15,aa,,10,3.68,,2,13,15,9,12,36,,,,,,,,,,,,,,,,576
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,16,aa,,70.4,17.3,,158,1359,1517,183,252,1952,,,,,,,,,,,,,,,,551
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,17,aa,,82.8,23.19,,343,2572,2915,571,513,3999,,,,,,,,,,,,,,,,513
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,18,aa,,29.1,9.71,,15,196,211,68,94,373,,,,,,,,,,,,,,,,551
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,19,aa,,10,3.23,,2,10,12,5,7,24,,,,,,,,,,,,,,,,592
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,20,aa,,14,4.55,,3,26,29,10,14,54,,,,,,,,,,,,,,,,595
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,21,aa,,28,8.26,,11,150,161,43,60,265,,,,,,,,,,,,,,,,585
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,22,aa,,22.8,7.15,,8,88,96,45,61,202,,,,,,,,,,,,,,,,557
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,23,aa,,47.5,11.3,,38,467,505,261,350,1116,,,,,,,,,,,,,,,,503
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,24,aa,,11.5,4.08,,2,17,19,11,15,44,,,,,,,,,,,,,,,,548
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,25,aa,,49.2,14.2,,60,749,809,259,356,1424,,,,,,,,,,,,,,,,530
70,laFusta,,,,19,WGS84,287490.3,5727624.3,,,26,aa,,47.4,16.55,,66,740,806,181,249,1237,,,,,,,,,,,,,,,,546
